country,period,sd_growth,mad_lrer_deviation,iso3,sd_temperature,rgdpe_pc,rgdpo_pc,rgdpna_pc,hc,csh_g,pl_c,na_govtcons,rer_na,rer,lrer_deviation,lxr,lxr_deviation,emprate,traderatio_na,tradesum,trade_resid,trade_resid_na,FDIflow_gfc,FDIstock,FDI_gdp,FDIstock_ipol,FDI_gfc,credit_gdp,inflation,inflation_na,infra_com_mobile,infra_com_fixedline,urbanpop,urbanpop_resid,TOT,TOT_pwt,popdens,csh_x,csh_m,eci,ExpProdNo,ExpHHI,ExpDivers,ExpDivIndex,ExpDivIndex_ipol,ExtensiveMargin,IntensiveMargin,man_exportshare,techexports,hightechexpvalue,agri_valadded,agri_empl,remittances,inttot,civtot,actotal,currencycr,sovdebtcr,temperaturecelsius,gini_disp,gini_mkt,infrastructure_index,infra_pca1,infra_pca2,govtcons_wdi,lrgdpe_pc,lrgdpo_pc,lrgdpna_pc,lhc,lkg,lkg_wdi,lkg_na,lrer,lcredit,lmobile,lphoneline,linflation_na,ltot,lFDI,ltraderesid,ltraderesid_na,ltradesum,lurbanpopresid,lexpprodno,lexpHHI,lexpdivers,lFDIstock,lFDIstock_ipol,lEDI_ipol,lremittances,lrer_na,dum_mepv,dum_mepv_low,dum_mepv_high,bankingcr_years,fincrisis_years,dum_bankingcr,dum_fincrisis,geo,abovemedianinc,avgincome,dum_inc_low,dum_inc_mid,dum_inc_high,group_income,NAMES_STD,region_un,dum_region_africa,dum_region_americas,dum_region_asia,dum_region_europe,group_region
Israel,2,0.022871267,6.841611981391907,ISR,5.3157105,17860.947,18339.28,18260.787,2.8186653,0.46217158,0.32639456,0.37394506,0.06662035,250.89423,1.3683224,-6.7391334,-1.331834,0.39148456,0.78627515,0.49796748,0.10967427,0.16377364,1.09651272226,,0.26935248893299785,10.34347,0.010207387,45.22223655271317,46.819055713390824,0.37788633,,19.812627499999998,87.43979999999999,1.3734661,,0.98296463,167.07024029574865,0.18759112,-0.31037635,,,,,2.85529132,2.8552914,0.4503635335714214,2.404927820785268,78.1631763551515,,,,,0.887077435049455,0.4,2.0,2.4,0.2,0.0,19.568333,30.6,43.8,0.8167942,0.29581845,0.883703,,9.790372,9.8168,9.812511,1.0362635,-0.77181906,,-0.9836464,5.5250316,3.811589,,2.9863195,0.32055068,-0.017182136,4.6052723,0.53887147,0.75058407,-0.6972205,1.4794054,,,,,2.3363554,1.049174,-0.119823,-2.7087452,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Israel,1,10.117997,0.0,0.0,1.0,3.0,Israel,Asia,0,0,1,0,3.0
Israel,3,0.01935579,3.94644333422184,ISR,5.613995,19003.248,19666.854,19573.62,2.957128,0.40137124,0.40932867,0.351375,0.09212908,25.765629,0.310342,-3.5138626,-0.21732941,0.3956069,0.7712727,0.53574544,0.16145068,0.09674692,0.80516516264,12.050891219739999,0.25794104336788753,12.050891,0.011274462,63.10046250906123,177.4713173209214,0.97267467,,25.432037144000002,89.22740000000002,1.4283822,,1.0248293,186.03512014787432,0.21143973,-0.3243057,,,,,2.57843498,2.578435,0.4590253891435294,2.1194096136821843,81.10374168989048,,,,,1.2907063251551052,2.6,2.0,4.6,0.2,0.0,19.203333,30.86,44.64,0.9196689,0.6856595,0.7363408,,9.8523655,9.88669,9.881938,1.0842185,-0.9128685,,-1.0459012,3.2490413,4.144728,,3.2360096,0.6793903,0.024526032,4.605283,0.5686309,0.7184299,-0.62409616,1.4918362,,,,2.4891386,2.4891386,0.9471826,0.2551896,-2.3845646,1.0,1.0,0.0,1.0,2.0,1.0,1.0,Israel,1,10.117997,0.0,0.0,1.0,3.0,Israel,Asia,0,0,1,0,3.0
Israel,4,0.021533648,8.20842444896698,ISR,5.670256,21430.355,21777.875,21375.54,3.0670283,0.35355672,0.51675683,0.28958425,0.11317163,0.29413363,-1.6416849,0.42966166,1.6357567,0.3910787,0.71129096,0.5159684,0.07292785,-0.089851916,2.24052451114,10.07771470626,0.44458784820596414,10.077715,0.021473028,49.73328743486453,82.61495672717204,0.45374006,,32.809771223999995,90.0426,1.3569489,,1.0293406,202.04251386321624,0.21813187,-0.2978365,,,,,2.7028740200000003,2.702874,0.44923855526278267,2.253635500615792,85.28115845916864,,,,,1.2411709274598701,4.0,2.0,6.0,0.2,0.0,19.615,31.34,46.22,0.9568679,1.0771645,0.58968467,,9.972564,9.988649,9.970002,1.1207091,-1.0397114,,-1.239309,-1.223721,3.9066744,,3.4907265,0.37413958,0.028918426,4.605385,0.51720023,0.62305266,-0.6617098,1.4756361,,,,2.3103266,2.3103266,0.9943156,0.21605523,-2.1788497,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Israel,1,10.117997,0.0,0.0,1.0,3.0,Israel,Asia,0,0,1,0,3.0
Israel,5,0.026360786,2.4305092990398407,ISR,5.8819027,26065.96,25757.7,24395.924,3.1776545,0.28803712,0.66974497,0.25932804,0.15709946,0.24933514,-0.48610187,0.9134744,0.5864861,0.40439177,0.6200342,0.55881274,0.08427176,-0.39049983,1.5016900898599999,6.31937060488,0.5686820522029412,6.3193707,0.018148195,53.18189602400482,14.296537311485679,0.123278834,1.1049725358,38.646782154,90.564,1.1865019,,1.0762727,234.67652495378925,0.22472848,-0.33408424,,,,,2.65429034,2.6542904,0.4151608867003912,2.2391294208209276,88.96439563438842,43.77437820529467,,,3.6225000023841876,1.5399259351405257,0.8,2.0,2.8,0.0,0.0,19.701666,31.82,47.44,0.7510139,1.2462947,0.5320332,,10.1683855,10.156488,10.102171,1.1561433,-1.2446659,,-1.3496615,-1.3889574,3.973718,0.09982048,3.6544635,0.11625194,0.07350389,4.6053514,0.52394056,0.44722325,-0.5819408,1.4358866,,,,1.8436196,1.8436196,0.97617733,0.43173432,-1.8508762,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Israel,1,10.117997,0.0,0.0,1.0,3.0,Israel,Asia,0,0,1,0,3.0
Israel,6,0.018950336,0.24637225549668074,ISR,5.6792727,32037.207,30788.576,28107.514,3.2615137,0.23793244,0.7103493,0.26290464,0.18051644,0.19860384,0.0008377591,1.2513483,0.053102437,0.4331347,0.6241227,0.61120796,0.15436962,-0.4284515,8.578943382759999,8.91990856986,1.8164045054467735,8.919909,0.055494484,65.76321320328881,8.183070731664904,0.057082627,28.9843876834,47.593180418,91.0062,0.998503,,1.0844828,269.5841035120148,0.2517139,-0.35949406,1.117628,217.8,0.27586648385999996,0.5555769000799999,2.7347102800000003,2.7347102,0.4237972476872621,2.310913011451116,91.5155963852769,46.47691845861006,,1.6105942408547207,2.8040000438690162,0.1519624466889965,0.0,2.0,2.0,0.0,0.0,20.31,33.62,49.96,0.887207,1.8535087,0.24793491,26.1501066479832,10.374653,10.334899,10.243793,1.1821914,-1.4357685,3.2638533,-1.3359638,-1.6164432,4.1860604,3.3667574,3.8626895,0.055512875,0.08110318,4.605725,0.5646128,0.42265764,-0.492318,1.3901298,5.3835773,-1.2878383,-0.5877482,2.1882856,2.1882856,1.0060254,-1.8841219,-1.7119335,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Israel,1,10.117997,0.0,0.0,1.0,3.0,Israel,Asia,0,0,1,0,3.0
Israel,7,0.034010787,0.3951500568073243,ISR,5.642499,35177.664,33962.31,30231.607,3.3372126,0.24880913,0.6609678,0.25493836,0.17525128,0.14405684,-0.078525566,1.4827102,-0.074942276,0.43317878,0.7061839,0.6803009,0.25846586,-0.29488337,12.684717760160002,16.17763297182,2.706720907029358,16.177633,0.098128825,75.97693746104052,1.6511809254194585,0.015427048,97.039493198,48.09164427200001,91.3298,0.9214088,97.47656723000001,1.07403,303.11182994454714,0.3108705,-0.3694304,1.1906142,210.2,0.3323000617,0.59228462648,2.778341,2.778341,0.40498896157208764,2.3733520833486983,82.76386955971809,41.286333831906404,,1.4207309088720665,2.0899999856948837,0.15590814334111053,0.0,2.0,2.0,0.0,0.0,20.331667,35.44,51.9,0.9784379,2.1749487,0.048311796,25.377247738184813,10.468166,10.433006,10.316644,1.205136,-1.3910692,3.233853,-1.3667334,-1.9375473,4.33043,4.575118,3.8731084,0.015309261,0.071417965,4.606151,0.62211454,0.5065645,-0.38522008,1.3707433,5.3480597,-1.1017169,-0.52376795,2.7836297,2.7836297,1.021854,-1.8584883,-1.7415345,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Israel,1,10.117997,0.0,0.0,1.0,3.0,Israel,Asia,0,0,1,0,3.0
Israel,8,0.016935807,0.9390733242034912,ISR,5.625522,32476.713,31389.383,32616.604,3.4378283,0.23115714,0.8313878,0.23400995,0.20197009,0.20914076,0.18290257,1.411068,-0.19174895,0.44527933,0.772773,0.8391176,0.5264843,-0.23607099,24.41967159902,25.32915202606,4.923469099645985,25.329153,0.20067613,71.5076537051392,2.3632718835409605,0.024550727,125.60314736000001,45.377731842,91.64080000000001,1.0253202,95.02476617800001,1.1032703,332.3317929759704,0.39136088,-0.44775674,1.202182,222.0,0.32121962918,0.60137554362,2.7330705600000003,2.7330706,0.3946017228323464,2.338468845664102,85.40508170317764,45.7561316616654,7774803666.666667,1.5955662272518685,1.538000011444092,0.28817145059086235,0.4,2.0,2.4,0.0,0.0,20.383333,36.66,51.46,1.0032097,2.3365855,-0.08914658,23.33701807328542,10.388279,10.354225,10.392577,1.2348399,-1.4646575,3.1500409,-1.4523916,-1.5647477,4.2698045,4.8331275,3.8150215,0.024254201,0.09827876,4.607175,0.7565357,0.5413891,-0.17540443,1.3967862,5.4026775,-1.1356301,-0.5085357,3.231956,3.231956,1.0054257,-1.2441996,-1.5996357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Israel,1,10.117997,0.0,0.0,1.0,3.0,Israel,Asia,0,0,1,0,3.0
Israel,9,0.018786162,1.3469600677490234,ISR,5.4883327,36065.51,34712.85,35636.18,3.6124327,0.2311476,1.027044,0.22688799,0.25183016,0.2843004,0.269392,1.3003925,-0.20420495,0.47239384,0.677407,0.8072267,0.38936028,-0.5285725,15.538985593819998,27.69463399456,3.1602690815341807,27.694633,0.1279098,67.52223218592377,1.9831394953126527,0.019414872,122.3630981,45.58202463400001,91.9626,0.93739253,97.96820063,1.1264902,365.75878003696863,0.36498404,-0.44224268,1.2417792,229.8,0.2788647698,0.5862788559800001,2.6923143400000003,2.6923144,0.4055350746841154,2.28677920005446,92.86325212949349,54.467399924137474,11596977800.0,1.3639395148172173,1.179999995231626,0.2553589753139094,0.0,2.0,2.0,0.0,0.0,21.041666,36.52,49.42,1.086877,2.471827,-0.19155674,22.666020934248802,10.493093,10.454865,10.481116,1.2843814,-1.4646988,3.120867,-1.4832988,-1.2577239,4.2124567,4.806993,3.8195136,0.019228809,0.119106814,4.6064487,0.690021,0.3547967,-0.21415071,1.3747936,5.4372096,-1.2770283,-0.53395975,3.3212388,3.3212388,0.9904012,-1.365085,-1.3790004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Israel,1,10.117997,0.0,0.0,1.0,3.0,Israel,Asia,0,0,1,0,3.0
Israel,10,0.0073103514,0.21997215785086155,ISR,5.8132896,40873.566,38421.15,38935.254,3.8079917,0.23349485,1.0814695,0.2269203,0.27270344,0.29727176,0.031045048,1.3066728,-0.059621934,0.4928441,0.57582915,0.6585436,0.028124223,-0.7974917,21.560877760400004,37.05289816028,4.590689311364516,37.0529,0.17689957,65.8750647721042,0.14475611748896164,0.0025327662,131.13584308,39.659010724,92.338,0.83068013,110.25720442,1.1355926,398.8239371534196,0.28749093,-0.37105265,1.2566763,226.8,0.23587964546,0.5574486393000001,,2.6810431,,,93.12047846436766,58.03238310136615,12709579200.0,1.172823854208022,0.9839999914169297,0.276811367699554,0.0,2.0,2.0,0.0,0.0,21.041666,35.075,47.225,1.1502076,2.5499842,-0.31430957,22.553881556536396,10.618238,10.556363,10.569655,1.3371019,-1.4545952,3.1159072,-1.4831564,-1.2131085,4.18776,4.8762336,3.680318,0.002529564,0.12715462,4.6069374,0.49012563,0.14580584,-0.41772458,1.3474361,5.4240685,-1.4444336,-0.5843849,3.6123466,3.6123466,0.98620594,-1.284419,-1.2993704,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Israel,1,10.117997,0.0,0.0,1.0,3.0,Israel,Asia,0,0,1,0,3.0
Italy,0,0.018192034,0.12755310768261552,ITA,6.085929,10853.689,10374.355,16362.424,2.0174956,0.15636447,0.14624736,0.16593291,0.12893876,0.4360562,-0.023206374,-1.1307671,-0.032731418,0.37966466,0.28859943,0.26066464,0.3317111,0.046001695,,,,,,,2.906752330016744,0.026288405,0.0,8.785299203,62.82000000000001,0.2565529,,1.1541524,179.73244704362313,0.11769229,-0.14297234,,,,,1.3387616199999999,1.3387616,0.048952868575545,1.289808745957274,79.62465530385532,,,,,,0.0,0.0,0.0,0.0,0.0,11.666667,37.266666,51.166668,0.4023297,-1.8205551,1.9226403,,9.29226,9.247092,9.702743,0.701857,-1.8555657,,-1.7961718,-0.8299841,,,2.1730797,0.025948804,0.14336622,,0.6606799,0.69337964,-1.3445206,1.1858356,,,,,,0.29174498,,-2.0484176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,1,10.149489,0.0,0.0,0.0,,Italy,Europe,0,0,0,1,4.0
Italy,1,0.03809886,0.613204238936305,ITA,5.9954634,14784.723,14199.56,21720.752,2.107909,0.14445785,0.19166212,0.16068701,0.17880838,0.5960604,0.114269935,-1.1520605,-0.16909663,0.37022978,0.3343706,0.2933088,0.29027826,0.015361236,1.6825510229399998,,0.42723263344868273,7.6662736,0.0143182995,,9.093575046832274,0.097874716,0.0,12.072391026000002,64.94879999999999,0.07215721,,1.1099414,185.05930366189517,0.12823696,-0.16507183,,,,,1.38851928,1.3885193,0.04867226050631798,1.3398470059171799,82.54117327911963,,,,,0.9385637928300288,0.0,1.0,1.0,0.0,0.0,11.6866665,36.44,50.3,0.5647076,-1.2562897,1.6934879,16.06870198714675,9.60135,9.5609665,9.986023,0.7456964,-1.9347675,2.7768734,-1.8282968,-0.51741326,,,2.490921,0.093376234,0.10430719,4.6053133,0.6390475,0.6779444,-1.2265294,1.1278557,,,,,2.0368307,0.32823792,-0.063404456,-1.7214406,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Italy,2,0.03782391,0.7605528235435486,ITA,5.774523,18221.996,18032.61,25191.438,2.220948,0.15015262,0.27123857,0.15928203,0.28093255,0.65753263,0.084105864,-0.87765086,-0.08298141,0.37204415,0.41076154,0.3273316,0.29024038,0.10006157,0.8200504719399999,,0.20541811492534617,5.949156,0.008185092,,15.51746104694306,0.14952128,0.0,19.447013908,66.04319999999998,-0.07201487,,1.0104135,190.1244867566557,0.15681382,-0.17051779,,,,,1.37190468,1.3719046,0.048516143142401005,1.323388536949652,83.25403484763781,,,,,0.8115397939037143,0.0,1.0,1.0,0.0,0.0,11.671667,34.16,47.5,0.80677956,-0.6046729,1.4758077,15.928203225346982,9.810385,9.799937,10.134259,0.7979341,-1.896103,2.7680914,-1.8370789,-0.4192609,,,2.9676936,0.13934557,0.01035968,4.6052523,0.6390275,0.7200446,-1.1167816,1.0800589,,,,,1.7832494,0.3162,-0.20882186,-1.2696407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Italy,3,0.0213813,1.5531189888715744,ITA,6.3205442,21359.205,21315.521,28581.594,2.3419216,0.15785511,0.3518277,0.17766467,0.3844488,0.5633542,-0.18847756,-0.40941858,0.16410886,0.37976176,0.42877668,0.33956173,0.26879227,0.08357123,0.9124815639999999,1.93545757822,0.21915597940395343,1.9354576,0.008810594,,16.19099086636424,0.15164751,0.0,26.022668074000002,66.815,-0.19182031,,1.0500546,192.18652748971473,0.15150174,-0.18805999,,,,,1.3557821999999997,1.3557822,0.04832126681876616,1.307460947672372,84.0026122596563,,,,,0.7995962679673233,0.0,0.6,0.6,0.2,0.0,11.756667,31.779999,44.38,0.9207296,-0.057539433,1.2460289,17.766467559697755,9.969238,9.967191,10.260518,0.85097176,-1.8460777,2.877313,-1.7278574,-0.57384676,,,3.258968,0.14119354,0.048842117,4.6052585,0.6276425,0.7119858,-1.0800995,1.0385253,,,,0.66034377,0.66034377,0.3043785,-0.22364834,-0.95594466,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Italy,4,0.008784847,1.2991410493850708,ITA,6.434221,23954.938,23716.459,32300.084,2.4723969,0.1576148,0.53533584,0.18596083,0.5618756,0.7323526,-0.03789515,-0.2836797,0.10389681,0.3880113,0.37305397,0.36318997,0.2599016,-0.11555829,1.60330972382,4.30678167042,0.3458563142444677,4.306782,0.012956319,,6.218980424258041,0.063474685,0.04618788,33.724814876,66.786,-0.311831,,1.0409449,192.5077188806909,0.17025293,-0.19293702,,,,,1.39901594,1.3990159,0.04846228527960876,1.3505536820253619,87.29848176301086,,,,,0.608851633714726,0.0,0.0,0.0,0.0,0.0,12.125,32.4,44.1,0.884783,0.22330229,1.1401931,18.596083074450647,10.08393,10.073925,10.382825,0.9051881,-1.8476012,2.922951,-1.6822193,-0.31149316,,-3.075038,3.518234,0.061541554,0.04012889,4.6053,0.6228849,0.60917026,-1.0128293,0.99511564,,,,1.4601909,1.4601909,0.33576906,-0.49618065,-0.57647485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Italy,5,0.013875266,1.40151695208624,ITA,6.3631034,28455.172,28105.771,35830.33,2.597388,0.13633761,0.72247636,0.19500244,0.8066409,1.0493481,0.26456997,-0.35346904,-0.09412119,0.39779937,0.36955374,0.3895713,0.20940928,-0.25366017,1.49127618784,4.89543800668,0.3052689478275741,4.8954377,0.011091185,,5.331155041853282,0.056315463,1.7714214609999999,41.245302370000005,66.7676,-0.4964174,,1.053343,193.09106728774947,0.19066522,-0.19890611,,,,,1.4119390000000003,1.411939,0.04831274794937916,1.363626251684036,88.12193231812748,50.31184352829066,,3.1059273984330718,7.577500224113464,0.28445302257635136,0.0,0.0,0.0,0.0,0.0,12.42,32.2,45.34,0.7598994,0.93056196,0.80664176,19.379847948737837,10.256085,10.243731,10.48655,0.95450634,-1.9926211,2.9642339,-1.6347432,0.04816913,,0.5717823,3.7195373,0.054786876,0.05196897,4.605281,0.5954276,0.5311005,-0.9427084,0.92443776,,,,1.5883038,1.5883037,0.34496397,-1.2571871,-0.21487667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Italy,6,0.0147720855,0.655253890901804,ITA,6.2123847,33259.09,32789.574,38868.22,2.7052298,0.11881031,0.6766893,0.1756196,0.7932932,0.7720018,-0.08544926,-0.14012395,0.03981222,0.39009744,0.44573057,0.4337368,0.22980049,-0.17303087,2.01603083836,7.214390570800001,0.3483997567252096,7.2143908,0.013256887,,2.9808105190051366,0.03135401,25.6650899826,45.090480740000004,67.042,-0.6406047,,1.0326756,193.40928020128524,0.22742417,-0.20631261,1.3008523,256.2,0.054331330580000003,0.36061938978,1.42702694,1.427027,0.04828313365769646,1.378743833256884,89.06391343332633,52.57849372594868,,2.8610594338076134,5.95600004196167,0.17523456598742343,0.0,0.0,0.0,0.0,0.0,12.368333,33.260002,47.38,0.8494313,1.5793985,0.44286546,17.561960043014267,10.412084,10.397866,10.567932,0.99518687,-2.130227,2.8657353,-1.739435,-0.25876838,,3.2451317,3.8086712,0.030872513,0.032153126,4.605303,0.6066071,0.57741773,-0.8353174,0.8655293,5.5459585,-2.9126542,-1.0199322,1.9760777,1.9760778,0.35559326,-1.7416298,-0.23156242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Italy,7,0.014042859,1.756855085492134,ITA,6.434744,36196.66,35571.7,42300.68,2.815422,0.13846634,0.6672311,0.18563329,0.8049074,0.70536757,-0.2973211,-0.016746772,0.13983184,0.41586852,0.484155,0.5184661,0.34846032,-0.1664926,5.83661723492,11.19211780592,1.228263579355741,11.192118,0.048308063,63.86837634648601,2.5334932163524604,0.027768143,93.262131724,46.889881962000004,67.4014,-0.70738703,102.64826334,0.99773175,194.45922684800982,0.26122314,-0.25724298,1.302448,256.8,0.05444031972,0.37078692806,1.45281648,1.4528165,0.048182593845467615,1.4046339016291298,87.4074983669203,53.69280303724504,,2.425923969931715,4.845999908447266,0.17950085123607776,0.0,0.0,0.0,0.0,0.0,12.831667,33.22,48.36,0.9875949,2.0402658,0.16234107,18.563328045415396,10.496722,10.479305,10.652558,1.0351121,-1.977128,2.921188,-1.6839821,-0.34903625,4.156824,4.535414,3.847802,0.027389599,-0.002270831,4.6056533,0.66929364,0.5810813,-0.6568806,0.83702284,5.5482974,-2.9106503,-0.9921277,2.4152098,2.4152098,0.37350407,-1.7175753,-0.21702807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Italy,8,0.00745944,1.0996574461460114,ITA,6.499553,38545.355,38345.1,42659.8,2.9274974,0.14891128,0.9376908,0.19672897,1.1882057,1.2577724,0.21993148,-0.2938054,-0.11930763,0.42759007,0.51488453,0.634573,0.50688624,-0.21155953,5.499772242560001,15.232578707899998,1.6503563080606423,15.232578,0.06047598,79.9351988679031,2.005695746565799,0.018861907,143.71082634,40.556582984,67.9738,-0.7346218,99.590550364,1.0128115,198.86711701910653,0.31000412,-0.32456884,1.3071479,257.8,0.0537314721,0.36871910846,1.44140926,1.4414092,0.04798113543949968,1.39342811286915,83.92559842363991,54.29537469025452,30450782571.666668,1.9106169556400636,3.9659999847412117,0.25306890601250337,0.0,0.0,0.0,0.0,0.0,12.756667,32.7,48.76,0.9929537,2.216187,-0.030451497,19.672897749999624,10.559591,10.554382,10.661013,1.0741479,-1.9044045,2.9792418,-1.6259283,0.22934225,4.3812165,4.967803,3.702698,0.018686226,0.012730168,4.605775,0.747296,0.55555254,-0.45480296,0.8251602,5.552184,-2.9237564,-0.9977201,2.7234364,2.7234364,0.36562127,-1.3740934,0.17244437,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Italy,9,0.028612552,0.843353196978569,ITA,6.4000654,38589.24,38168.71,40090.395,3.031995,0.16561845,0.9534192,0.1990466,1.2643645,1.2668029,0.16867064,-0.28544563,-0.095138736,0.41134134,0.54599226,0.6461307,0.44808534,-0.24134357,4.53751161736,16.441183849839998,0.7343484164552254,16.441183,0.030054273,92.06480042490584,1.7617105869626548,0.016784543,158.23945472,36.108200198000006,68.7412,-0.6849156,96.43584257,1.0777134,203.45391378255252,0.31314018,-0.33299053,1.3343917,258.8,0.05380168096,0.37150255946,1.5803452400000002,1.5803453,0.04760037162814116,1.53274489636533,81.52699346399775,53.749030719828625,31875719174.6,1.9544289296984132,3.676000022888182,0.42045235732395564,0.0,0.0,0.0,0.0,0.0,12.946667,33.32,50.6,1.0403935,2.3684475,-0.19912812,19.904660425068947,10.560729,10.549771,10.598892,1.1092209,-1.7980686,2.990954,-1.6142163,0.23649633,4.522493,5.0641093,3.58652,0.01664524,0.074841544,4.6054707,0.71905,0.5383161,-0.4367535,0.8467059,5.5560555,-2.9224505,-0.9901995,2.7997894,2.7997894,0.45764336,-0.8664241,0.23456961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Italy,10,0.015658228,0.8247478008270264,ITA,6.497364,40215.41,39437.043,40007.016,3.1218214,0.15874496,0.84858924,0.18914817,1.1297506,0.9233,-0.16494957,-0.12110477,0.06810484,0.41405404,0.58138925,0.59708405,0.29187182,-0.21889791,7.726693188125001,20.377570230059998,1.266526730254515,20.377571,0.05060689,80.82839406096585,0.5840082977939098,0.005558038,138.6831172,33.353487482000006,70.1476,-0.63422537,102.9803238,1.0827148,205.33418539579867,0.30310634,-0.29397774,1.349563,257.0,0.053302556540000004,0.350586891,,1.5590417,,,82.85362558836698,55.03870252592699,31902442360.2,1.964902572028,3.812000036239624,0.5044975730167703,0.0,0.0,0.0,0.0,0.0,13.3550005,33.78,52.22,1.127866,2.5046232,-0.34690633,18.912862839194894,10.602006,10.58246,10.59681,1.1384166,-1.8404564,2.9398422,-1.6652246,-0.07980104,4.3923283,4.9321914,3.5071623,0.0055426494,0.07947159,4.605676,0.6398882,0.5513332,-0.5156974,0.86821026,5.549076,-2.931771,-1.0481467,3.0144348,3.0144348,0.44407135,-0.68419224,0.12199691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,1,10.149489,0.0,0.0,1.0,3.0,Italy,Europe,0,0,0,1,4.0
Jamaica,0,0.026936475,0.6094580981880426,JAM,1.2086262,6224.374,6296.3105,7396.362,1.9367883,0.079114065,0.11779231,0.07633444,0.0012960666,0.16466165,-0.12189162,-0.27205274,0.018607736,0.33757603,0.5468116,0.42981878,0.02765206,-0.3270742,,,,,,19.413267416042878,3.957934633960042,0.06977887,0.0,1.4972892763999996,39.042199999999994,-0.749856,,0.877088,166.49841181902121,0.2513702,-0.1784486,,,,,4.38166102,4.381661,1.249291586132568,3.132369341968568,,,,,,,0.0,0.0,0.0,0.0,0.0,24.141666,,,-0.5016283,-1.5830787,0.64178455,8.956015782474847,8.736228,8.747719,8.908744,0.66103107,-2.5368645,2.1923254,-2.5726311,-1.8038626,2.9659567,,0.40365633,0.06745196,-0.13114794,,0.48983636,0.48697692,-0.8443916,0.8184627,,,,,,1.4774278,,-6.6484213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica,0,8.759209,0.0,0.0,0.0,,Jamaica,Americas,0,1,0,0,2.0
Jamaica,1,0.047244877,0.6366989687085152,JAM,1.0664093,7435.9053,7569.53,8768.833,2.0216362,0.13667065,0.16114539,0.12250269,0.0016707622,0.1871546,-0.046439663,-0.16558589,-0.0992686,0.32134157,0.53840435,0.42995238,-0.075802356,-0.46737802,24.027456615600002,,6.649352448324885,68.56467,0.3124653,28.126352533163043,14.066533585185653,0.11462341,0.0,1.8660295478000002,42.3964,-0.7122322,,0.8784723,178.76825484764544,0.23630026,-0.19365211,,,,,4.23538714,4.2353873,1.219609958701792,3.015777268025702,51.28315789340712,,,,,,0.0,0.0,0.0,0.0,0.0,24.085001,,,-0.3891553,-1.1921933,0.52638525,14.40095640541507,8.914076,8.931887,9.078959,0.7039072,-1.9901813,2.6672945,-2.0996222,-1.6758202,3.3367069,,0.6238129,0.1085166,-0.12957087,4.60829,0.42434883,0.39681798,-0.8440808,0.83492273,,,,,4.2277775,1.4434748,,-6.3944755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica,0,8.759209,0.0,0.0,1.0,3.0,Jamaica,Americas,0,1,0,0,2.0
